"Date","Sales","Type"
2010-10-29,861941.25,"Actual"
2010-11-05,818434.49,"Actual"
2010-11-12,855459.96,"Actual"
2010-11-19,782252.57,"Actual"
2010-11-26,1005448.76,"Actual"
2010-12-03,926573.81,"Actual"
2010-12-10,962475.55,"Actual"
2010-12-17,1049372.38,"Actual"
2010-12-24,1309226.79,"Actual"
2010-12-31,635862.55,"Actual"
2011-01-07,1083071.14,"Actual"
2011-01-14,758510.36,"Actual"
2011-01-21,755804.37,"Actual"
2011-01-28,736335.69,"Actual"
2011-02-04,816603.05,"Actual"
2011-02-11,813211.46,"Actual"
2011-02-18,860962.91,"Actual"
2011-02-25,767256.53,"Actual"
2011-03-04,816138.33,"Actual"
2011-03-11,779602.36,"Actual"
2011-03-18,778436.81,"Actual"
2011-03-25,781267.76,"Actual"
2011-04-01,795859.23,"Actual"
2011-04-08,811855.72,"Actual"
2011-04-15,825283.43,"Actual"
2011-04-22,1060770.11,"Actual"
2011-04-29,806979.15,"Actual"
2011-05-06,882132.28,"Actual"
2011-05-13,870625.49,"Actual"
2011-05-20,844443.35,"Actual"
2011-05-27,892056.64,"Actual"
2011-06-03,895020.48,"Actual"
2011-06-10,881190.46,"Actual"
2011-06-17,894686.67,"Actual"
2011-06-24,920719.98,"Actual"
2011-07-01,940554.34,"Actual"
2011-07-08,915064.22,"Actual"
2011-07-15,902727.76,"Actual"
2011-07-22,899044.34,"Actual"
2011-07-29,861894.77,"Actual"
2011-08-05,866184.92,"Actual"
2011-08-12,800819.79,"Actual"
2011-08-19,797523.04,"Actual"
2011-08-26,837390.79,"Actual"
2011-09-02,847380.07,"Actual"
2011-09-09,1161900.18,"Actual"
2011-09-16,1051116.95,"Actual"
2011-09-23,895535.31,"Actual"
2011-09-30,868191.05,"Actual"
2011-10-07,918006.9,"Actual"
2011-10-14,884042.63,"Actual"
2011-10-21,877380.22,"Actual"
2011-10-28,936508.43,"Actual"
2011-11-04,927657.63,"Actual"
2011-11-11,914759.2,"Actual"
2011-11-18,877724.31,"Actual"
2011-11-25,1225700.28,"Actual"
2011-12-02,945267.68,"Actual"
2011-12-09,976522.93,"Actual"
2011-12-16,1067754.06,"Actual"
2011-12-23,1289156.9,"Actual"
2011-12-30,777207.3,"Actual"
2012-01-06,1198104.22,"Actual"
2012-01-13,873576.96,"Actual"
2012-01-20,809272.65,"Actual"
2012-01-27,769522.33,"Actual"
2012-02-03,864852.85,"Actual"
2012-02-10,880165.7,"Actual"
2012-02-17,927084.65,"Actual"
2012-02-24,843864.43,"Actual"
2012-03-02,856178.47,"Actual"
2012-03-09,860224.98,"Actual"
2012-03-16,853136.46,"Actual"
2012-03-23,851762.28,"Actual"
2012-03-30,872469.03,"Actual"
2012-04-06,986922.62,"Actual"
2012-04-13,877055.32,"Actual"
2012-04-20,1119979.98,"Actual"
2012-04-27,925916.65,"Actual"
2012-05-04,930121.14,"Actual"
2012-05-11,944100.3,"Actual"
2012-05-18,968816.33,"Actual"
2012-05-25,984881.59,"Actual"
2012-06-01,938914.28,"Actual"
2012-06-08,987990.24,"Actual"
2012-06-15,964169.67,"Actual"
2012-06-22,981210.57,"Actual"
2012-06-29,982322.24,"Actual"
2012-07-06,1046782.52,"Actual"
2012-07-13,960746.04,"Actual"
2012-07-20,944698.7,"Actual"
2012-07-27,907493.24,"Actual"
2012-08-03,877813.33,"Actual"
2012-08-10,849074.04,"Actual"
2012-08-17,844928.17,"Actual"
2012-08-24,924299.78,"Actual"
2012-08-31,865924.2,"Actual"
2012-09-07,1255633.29,"Actual"
2012-09-14,1071040.22,"Actual"
2012-09-21,938303.28,"Actual"
2012-09-28,972716.24,"Actual"
2012-10-05,952609.17,"Actual"
2012-10-12,919878.34,"Actual"
2012-10-19,957356.84,"Actual"
2012-10-26,943465.29,"Actual"
2010-02-05,1205307.5,"Actual"
2010-02-12,1187880.7,"Actual"
2010-02-19,1150663.42,"Actual"
2010-02-26,1068157.45,"Actual"
2010-03-05,1179738.5,"Actual"
2010-03-12,1138800.32,"Actual"
2010-03-19,1087507.47,"Actual"
2010-03-26,1092704.09,"Actual"
2010-04-02,1254107.84,"Actual"
2010-04-09,1174447.55,"Actual"
2010-04-16,1135577.62,"Actual"
2010-04-23,1132433.55,"Actual"
2010-04-30,1060446.16,"Actual"
2010-05-07,1222255.47,"Actual"
2010-05-14,1092616.49,"Actual"
2010-05-21,1101621.36,"Actual"
2010-05-28,1256282.79,"Actual"
2010-06-04,1271311.76,"Actual"
2010-06-11,1173521.82,"Actual"
2010-06-18,1183225.92,"Actual"
2010-06-25,1220983.17,"Actual"
2010-07-02,1257928.35,"Actual"
2010-07-09,1171391.41,"Actual"
2010-07-16,1115514.61,"Actual"
2010-07-23,1032908.23,"Actual"
2010-07-30,1078557.62,"Actual"
2010-08-06,1166117.85,"Actual"
2010-08-13,1084722.78,"Actual"
2010-08-20,1141860.67,"Actual"
2010-08-27,1214302.76,"Actual"
2010-09-03,1187359.77,"Actual"
2010-09-10,1011201.12,"Actual"
2010-09-17,997998.21,"Actual"
2010-09-24,950862.92,"Actual"
2010-10-01,948977.5,"Actual"
2010-10-08,1107432.71,"Actual"
2010-10-15,1029618.1,"Actual"
2010-10-22,1052120.43,"Actual"
2010-10-29,1038576.54,"Actual"
2010-11-05,1089530.94,"Actual"
2010-11-12,1081322.12,"Actual"
2010-11-19,1045722.37,"Actual"
2010-11-26,1653759.36,"Actual"
2010-12-03,1211026.13,"Actual"
2010-12-10,1416168.98,"Actual"
2010-12-17,1588430.71,"Actual"
2010-12-24,2027507.15,"Actual"
2010-12-31,887907.01,"Actual"
2011-01-07,933960.3,"Actual"
2011-01-14,777175.28,"Actual"
2011-01-21,891148.55,"Actual"
2011-01-28,849540.85,"Actual"
2011-02-04,1055841.24,"Actual"
2011-02-11,1122053.58,"Actual"
2011-02-18,1095058.57,"Actual"
2011-02-25,1005983.31,"Actual"
2011-03-04,1063310.62,"Actual"
2011-03-11,1002714.25,"Actual"
2011-03-18,945889.59,"Actual"
2011-03-25,944523.3,"Actual"
2011-04-01,938083.17,"Actual"
2011-04-08,1018541.3,"Actual"
2011-04-15,988157.72,"Actual"
2011-04-22,1105860.06,"Actual"
2011-04-29,974114.39,"Actual"
2011-05-06,1065427.37,"Actual"
2011-05-13,993172.98,"Actual"
2011-05-20,994610.43,"Actual"
2011-05-27,1065214.14,"Actual"
2011-06-03,1178039,"Actual"
2011-06-10,1044079.2,"Actual"
2011-06-17,1045859.39,"Actual"
2011-06-24,1056478.65,"Actual"
2011-07-01,1087051.26,"Actual"
2011-07-08,1048802.62,"Actual"
2011-07-15,974916.13,"Actual"
2011-07-22,991262.46,"Actual"
2011-07-29,954148.64,"Actual"
2011-08-05,1002806.39,"Actual"
2011-08-12,928470.83,"Actual"
2011-08-19,932679.79,"Actual"
2011-08-26,1147906.46,"Actual"
2011-09-02,540922.94,"Actual"
2011-09-09,951549.61,"Actual"
2011-09-16,845715.37,"Actual"
2011-09-23,853073.17,"Actual"
2011-09-30,847348.08,"Actual"
2011-10-07,1019741.1,"Actual"
2011-10-14,953533.95,"Actual"
2011-10-21,1048212.62,"Actual"
2011-10-28,1106642.63,"Actual"
2011-11-04,1100625.06,"Actual"
2011-11-11,1079931.63,"Actual"
2011-11-18,1056992.18,"Actual"
2011-11-25,1624170.99,"Actual"
2011-12-02,1188047.61,"Actual"
2011-12-09,1368471.23,"Actual"
2011-12-16,1516924.23,"Actual"
2011-12-23,1882393.4,"Actual"
2011-12-30,1010562.49,"Actual"
2012-01-06,977286.07,"Actual"
2012-01-13,890130.25,"Actual"
2012-01-20,937522.77,"Actual"
2012-01-27,825584.22,"Actual"
2012-02-03,1049772.04,"Actual"
2012-02-10,1161615.51,"Actual"
2012-02-17,1115985.81,"Actual"
2012-02-24,1037861.11,"Actual"
2012-03-02,1047178.91,"Actual"
2012-03-09,1084894.47,"Actual"
2012-03-16,1022018.43,"Actual"
2012-03-23,1031139.3,"Actual"
2012-03-30,1009121.2,"Actual"
2012-04-06,1200815.3,"Actual"
2012-04-13,998443.5,"Actual"
2012-04-20,1025813.8,"Actual"
2012-04-27,961186.23,"Actual"
2012-05-04,1050027.89,"Actual"
2012-05-11,1060433.1,"Actual"
2012-05-18,1047444.59,"Actual"
2012-05-25,1088446.58,"Actual"
2012-06-01,1118313.7,"Actual"
2012-06-08,1110479.94,"Actual"
2012-06-15,1057425.83,"Actual"
2012-06-22,1080357.89,"Actual"
2012-06-29,1097006.3,"Actual"
2012-07-06,1158247.31,"Actual"
2012-07-13,1024784.92,"Actual"
2012-07-20,1033543.56,"Actual"
2012-07-27,924506.26,"Actual"
2012-08-03,1052066.58,"Actual"
2012-08-10,967304.07,"Actual"
2012-08-17,1048134.24,"Actual"
2012-08-24,1145840.91,"Actual"
2012-08-31,1117097.23,"Actual"
2012-09-07,1083521.24,"Actual"
2012-09-14,960476.1,"Actual"
2012-09-21,971386.65,"Actual"
2012-09-28,1002856.2,"Actual"
2012-10-05,1092204.79,"Actual"
2012-10-12,1074079,"Actual"
2012-10-19,1048706.75,"Actual"
2012-10-26,1127516.25,"Actual"
2010-02-05,1507637.17,"Actual"
2010-02-12,1536549.95,"Actual"
2010-02-19,1515976.11,"Actual"
2010-02-26,1373270.06,"Actual"
2010-03-05,1495844.57,"Actual"
2010-03-12,1467889.2,"Actual"
2010-03-19,1332940.35,"Actual"
2010-03-26,1427023.45,"Actual"
2010-04-02,1642970.27,"Actual"
2010-04-09,1489613.32,"Actual"
2010-04-16,1460354.67,"Actual"
2010-04-23,1456793.33,"Actual"
2010-04-30,1405065.57,"Actual"
2010-05-07,1566219.77,"Actual"
2010-05-14,1437319.45,"Actual"
2010-05-21,1377716.17,"Actual"
2010-05-28,1648882.62,"Actual"
2010-06-04,1519013.49,"Actual"
2010-06-11,1410683.94,"Actual"
2010-06-18,1457314.39,"Actual"
2010-06-25,1450407.32,"Actual"
2010-07-02,1549018.68,"Actual"
2010-07-09,1577541.24,"Actual"
2010-07-16,1412157.02,"Actual"
2010-07-23,1372043.71,"Actual"
2010-07-30,1366395.96,"Actual"
2010-08-06,1492060.89,"Actual"
2010-08-13,1418027.08,"Actual"
2010-08-20,1419383.19,"Actual"
2010-08-27,1557888.16,"Actual"
2010-09-03,1623519.64,"Actual"
2010-09-10,1591453.39,"Actual"
2010-09-17,1386789.31,"Actual"
2010-09-24,1318343.58,"Actual"
2010-10-01,1379456.3,"Actual"
2010-10-08,1428960.72,"Actual"
2010-10-15,1369317.63,"Actual"
2010-10-22,1357154.71,"Actual"
2010-10-29,1404576.48,"Actual"
2010-11-05,1435379.25,"Actual"
2010-11-12,1490235.86,"Actual"
2010-11-19,1377593.1,"Actual"
2010-11-26,1993367.83,"Actual"
2010-12-03,1615987.96,"Actual"
2010-12-10,1799070.98,"Actual"
2010-12-17,1911967.44,"Actual"
2010-12-24,2678206.42,"Actual"
2010-12-31,1275146.94,"Actual"
2011-01-07,1224175.99,"Actual"
2011-01-14,1181204.53,"Actual"
2011-01-21,1212967.84,"Actual"
2011-01-28,1284185.49,"Actual"
2011-02-04,1370562.11,"Actual"
2011-02-11,1430851.11,"Actual"
2011-02-18,1457270.16,"Actual"
2011-02-25,1296658.47,"Actual"
2011-03-04,1433569.44,"Actual"
2011-03-11,1351450.43,"Actual"
2011-03-18,1257972.37,"Actual"
2011-03-25,1266564.94,"Actual"
2011-04-01,1305950.22,"Actual"
2011-04-08,1419911.91,"Actual"
2011-04-15,1392093.04,"Actual"
2011-04-22,1514288.82,"Actual"
2011-04-29,1297237.7,"Actual"
2011-05-06,1451953.95,"Actual"
2011-05-13,1429143.06,"Actual"
2011-05-20,1355234.3,"Actual"
2011-05-27,1388553.11,"Actual"
2011-06-03,1457345.75,"Actual"
2011-06-10,1467473.63,"Actual"
2011-06-17,1418973.62,"Actual"
2011-06-24,1440785.7,"Actual"
2011-07-01,1462731.93,"Actual"
2011-07-08,1465489.75,"Actual"
2011-07-15,1391580.41,"Actual"
2011-07-22,1377119.45,"Actual"
2011-07-29,1298775.8,"Actual"
2011-08-05,1408968.55,"Actual"
2011-08-12,1360969.45,"Actual"
2011-08-19,1391792.69,"Actual"
2011-08-26,1547729.24,"Actual"
2011-09-02,1609951.02,"Actual"
2011-09-09,1566712.79,"Actual"
2011-09-16,1365633.53,"Actual"
2011-09-23,1300375.76,"Actual"
2011-09-30,1330757.22,"Actual"
2011-10-07,1461718.87,"Actual"
2011-10-14,1318905.53,"Actual"
2011-10-21,1374863.1,"Actual"
2011-10-28,1396612.36,"Actual"
2011-11-04,1480289.64,"Actual"
2011-11-11,1502078.93,"Actual"
2011-11-18,1411835.57,"Actual"
2011-11-25,1974646.78,"Actual"
2011-12-02,1484708.38,"Actual"
2011-12-09,1713769.06,"Actual"
2011-12-16,1852179.15,"Actual"
2011-12-23,2480159.47,"Actual"
2011-12-30,1405168.06,"Actual"
2012-01-06,1266570.4,"Actual"
2012-01-13,1182198.7,"Actual"
2012-01-20,1237104.73,"Actual"
2012-01-27,1279623.26,"Actual"
2012-02-03,1345311.65,"Actual"
2012-02-10,1499496.67,"Actual"
2012-02-17,1424720.27,"Actual"
2012-02-24,1352470.09,"Actual"
2012-03-02,1308977.05,"Actual"
2012-03-09,1358816.46,"Actual"
2012-03-16,1312849.1,"Actual"
2012-03-23,1342254.55,"Actual"
2012-03-30,1327139.35,"Actual"
2012-04-06,1631737.68,"Actual"
2012-04-13,1365098.46,"Actual"
2012-04-20,1255087.26,"Actual"
2012-04-27,1285897.24,"Actual"
2012-05-04,1405007.44,"Actual"
2012-05-11,1442873.22,"Actual"
2012-05-18,1366937.1,"Actual"
2012-05-25,1485540.28,"Actual"
2012-06-01,1450733.29,"Actual"
2012-06-08,1390122.11,"Actual"
2012-06-15,1440263.15,"Actual"
2012-06-22,1468350.36,"Actual"
2012-06-29,1379652.65,"Actual"
2012-07-06,1557120.44,"Actual"
2012-07-13,1321741.35,"Actual"
2012-07-20,1317672.92,"Actual"
2012-07-27,1248915.43,"Actual"
2012-08-03,1342123.78,"Actual"
2012-08-10,1408907.89,"Actual"
2012-08-17,1375101.26,"Actual"
2012-08-24,1544653.37,"Actual"
2012-08-31,1542719.87,"Actual"
2012-09-07,1497073.82,"Actual"
2012-09-14,1370653.41,"Actual"
2012-09-21,1338572.29,"Actual"
2012-09-28,1338299.02,"Actual"
2012-10-05,1408016.1,"Actual"
2012-10-12,1352809.5,"Actual"
2012-10-19,1321102.35,"Actual"
2012-10-26,1322117.96,"Actual"
2010-02-05,2401395.47,"Actual"
2010-02-12,2109107.9,"Actual"
2010-02-19,2161549.76,"Actual"
2010-02-26,1898193.95,"Actual"
2010-03-05,2119213.72,"Actual"
2010-03-12,2010974.84,"Actual"
2010-03-19,1951848.43,"Actual"
2010-03-26,1894742.95,"Actual"
2010-04-02,2405395.22,"Actual"
2010-04-09,2007796.26,"Actual"
2010-04-16,1985784.59,"Actual"
2010-04-23,1878862.42,"Actual"
2010-04-30,1919053.21,"Actual"
2010-05-07,2137202.38,"Actual"
2010-05-14,2033211.62,"Actual"
2010-05-21,1893736.9,"Actual"
2010-05-28,2065984.95,"Actual"
2010-06-04,2203619.35,"Actual"
2010-06-11,2100489.79,"Actual"
2010-06-18,2091903.63,"Actual"
2010-06-25,1973135.87,"Actual"
2010-07-02,2143676.77,"Actual"
2010-07-09,2107285.85,"Actual"
2010-07-16,2031852.16,"Actual"
2010-07-23,1900535.9,"Actual"
2010-07-30,1955896.59,"Actual"
2010-08-06,1910177.38,"Actual"
2010-08-13,2071022.45,"Actual"
2010-08-20,1975374.56,"Actual"
2010-08-27,1946369.57,"Actual"
2010-09-03,2121561.41,"Actual"
2010-09-10,2014954.79,"Actual"
2010-09-17,1948359.78,"Actual"
2010-09-24,1789687.65,"Actual"
2010-10-01,1933719.21,"Actual"
2010-10-08,2060389.27,"Actual"
2010-10-15,1950676.39,"Actual"
2010-10-22,1893955.27,"Actual"
2010-10-29,1891816,"Actual"
2010-11-05,2184316.64,"Actual"
2010-11-12,2187765.28,"Actual"
2010-11-19,2105058.91,"Actual"
2010-12-03,2416051.17,"Actual"
2010-12-31,1799737.79,"Actual"
2011-01-07,1843030.95,"Actual"
2011-01-14,1884345.01,"Actual"
2011-01-21,1781805.66,"Actual"
2011-01-28,1761506.68,"Actual"
2011-02-04,2351143.07,"Actual"
2011-02-11,2211388.14,"Actual"
2011-02-18,2258616.24,"Actual"
2011-02-25,1938608.52,"Actual"
2011-03-04,2143424.61,"Actual"
2011-03-11,1990932.77,"Actual"
2011-03-18,1931668.64,"Actual"
2011-03-25,1824711.21,"Actual"
2011-04-01,1927993.09,"Actual"
2011-04-08,2027056.39,"Actual"
2011-04-15,2057406.33,"Actual"
2011-04-22,2313861.81,"Actual"
2011-04-29,1881788.19,"Actual"
2011-05-06,2090838.44,"Actual"
2011-05-13,2036748.53,"Actual"
2011-05-20,1953416.06,"Actual"
2011-05-27,1944433.17,"Actual"
2011-06-03,2182246.69,"Actual"
2011-06-10,2135062.04,"Actual"
2011-06-17,2065191.27,"Actual"
2011-06-24,1950826.32,"Actual"
2011-07-01,2053165.41,"Actual"
2011-07-08,2123787.79,"Actual"
2011-07-15,2039875.75,"Actual"
2011-07-22,1950904.84,"Actual"
2011-07-29,1858440.92,"Actual"
2011-08-05,2189353.63,"Actual"
2011-08-12,2052246.4,"Actual"
2011-08-19,1990017.93,"Actual"
2011-08-26,1933577.2,"Actual"
2011-09-02,2141765.98,"Actual"
2011-09-09,2050542.56,"Actual"
2011-09-16,1979009.46,"Actual"
2011-09-23,1888119.7,"Actual"
2011-09-30,1945808.26,"Actual"
2011-10-07,2135982.79,"Actual"
2011-10-14,2010107.68,"Actual"
2011-10-21,2104241.9,"Actual"
2011-10-28,2065421.52,"Actual"
2011-11-04,2284106.6,"Actual"
2011-11-11,2269975.85,"Actual"
2011-11-18,2169933.82,"Actual"
2011-12-02,2298776.83,"Actual"
2011-12-09,2546123.78,"Actual"
2011-12-30,2043245,"Actual"
2012-01-06,1964701.94,"Actual"
2012-01-13,1911510.64,"Actual"
2012-01-20,1892775.94,"Actual"
2012-01-27,1761016.51,"Actual"
2012-02-03,2203523.2,"Actual"
2012-02-10,2462978.28,"Actual"
2012-02-17,2309025.16,"Actual"
2012-02-24,2045837.55,"Actual"
2012-03-02,2148822.76,"Actual"
2012-03-09,2139265.4,"Actual"
2012-03-16,2064991.71,"Actual"
2012-03-23,1992436.96,"Actual"
2012-03-30,2074721.74,"Actual"
2012-04-06,2565259.92,"Actual"
2012-04-13,2045396.06,"Actual"
2012-04-20,1884427.84,"Actual"
2012-04-27,1886503.93,"Actual"
2012-05-04,2163510.89,"Actual"
2012-05-11,2168097.11,"Actual"
2012-05-18,2039222.26,"Actual"
2012-05-25,2114989,"Actual"
2012-06-01,2143126.59,"Actual"
2012-06-08,2231962.13,"Actual"
2012-06-15,2165160.29,"Actual"
2012-06-22,2060588.69,"Actual"
2012-06-29,2055952.61,"Actual"
2012-07-06,2358055.3,"Actual"
2012-07-13,2134680.12,"Actual"
2012-07-20,1970170.29,"Actual"
2012-07-27,1911559.1,"Actual"
2012-08-03,2094515.71,"Actual"
2012-08-10,2144245.39,"Actual"
2012-08-17,2045061.22,"Actual"
2012-08-24,2005341.43,"Actual"
2012-08-31,2062481.56,"Actual"
2012-09-07,2080529.06,"Actual"
2012-09-14,2047949.98,"Actual"
2012-09-21,2028587.24,"Actual"
2012-09-28,2008350.58,"Actual"
2012-10-05,2246411.89,"Actual"
2012-10-12,2162951.36,"Actual"
2012-10-19,1999363.49,"Actual"
2012-10-26,2031650.55,"Actual"
2010-02-05,798593.88,"Actual"
2010-02-12,809321.44,"Actual"
2010-02-19,867283.25,"Actual"
2010-02-26,749597.24,"Actual"
2010-03-05,747444.32,"Actual"
2010-03-12,712312.89,"Actual"
2010-03-19,727070,"Actual"
2010-03-26,686497.53,"Actual"
2010-04-02,753664.12,"Actual"
2010-04-09,751181.4,"Actual"
2010-04-16,716026.51,"Actual"
2010-04-23,718780.59,"Actual"
2010-04-30,680532.69,"Actual"
2010-05-07,744969.42,"Actual"
2010-05-14,723559.88,"Actual"
2010-05-21,753361.72,"Actual"
2010-05-28,755214.26,"Actual"
2010-06-04,806012.48,"Actual"
2010-06-11,784305.55,"Actual"
2010-06-18,785104.29,"Actual"
2010-06-25,769848.75,"Actual"
2010-07-02,711470.8,"Actual"
2010-07-09,714677.47,"Actual"
2010-07-16,755098.41,"Actual"
2010-07-23,765823.48,"Actual"
2010-07-30,715876.27,"Actual"
2010-08-06,739279.19,"Actual"
2010-08-13,793589.18,"Actual"
2010-08-20,848873.28,"Actual"
2010-08-27,855882.57,"Actual"
2010-09-03,727772.8,"Actual"
2010-09-10,674055.81,"Actual"
2010-09-17,684340.86,"Actual"
2010-09-24,671688.06,"Actual"
2010-10-01,677158.39,"Actual"
2010-10-08,680579.49,"Actual"
2010-10-15,693412.05,"Actual"
2010-10-22,710668.45,"Actual"
2010-10-29,731756.65,"Actual"
2010-11-05,719888.76,"Actual"
2010-11-12,735796.38,"Actual"
2010-11-19,756288.89,"Actual"
2010-11-26,1245628.61,"Actual"
2010-12-03,829210.73,"Actual"
2010-12-10,943891.64,"Actual"
2010-12-17,1147556.83,"Actual"
2010-12-24,1587257.78,"Actual"
2010-12-31,672903.23,"Actual"
2011-01-07,629152.06,"Actual"
2011-01-14,650789.13,"Actual"
2011-01-21,663941.73,"Actual"
2011-01-28,649878.29,"Actual"
2011-02-04,596218.24,"Actual"
2011-02-11,771908.51,"Actual"
2011-02-18,884701.92,"Actual"
2011-02-25,768313.85,"Actual"
2011-03-04,796277.72,"Actual"
2011-03-11,763479.9,"Actual"
2011-03-18,793569,"Actual"
2011-03-25,753711.32,"Actual"
2011-04-01,732056.37,"Actual"
2011-04-08,744782.89,"Actual"
2011-04-15,768390.05,"Actual"
2011-04-22,801302.01,"Actual"
2011-04-29,783250.75,"Actual"
2011-05-06,718898.33,"Actual"
2011-05-13,754236.7,"Actual"
2011-05-20,744836.56,"Actual"
2011-05-27,744389.81,"Actual"
2011-06-03,773878.58,"Actual"
2011-06-10,794397.89,"Actual"
2011-06-17,823220.43,"Actual"
2011-06-24,771298.98,"Actual"
2011-07-01,784639.12,"Actual"
2011-07-08,734099.4,"Actual"
2011-07-15,728311.15,"Actual"
2011-07-22,784490.67,"Actual"
2011-07-29,751167.12,"Actual"
2011-08-05,783614.89,"Actual"
2011-08-12,776933.37,"Actual"
2011-08-19,855546.5,"Actual"
2011-08-26,821127.53,"Actual"
2011-09-02,705557.8,"Actual"
2011-09-09,653989.65,"Actual"
2011-09-16,653525.84,"Actual"
2011-09-23,681913.29,"Actual"
2011-09-30,651970.48,"Actual"
2011-10-07,663452.46,"Actual"
2011-10-14,671379.44,"Actual"
2011-10-21,729036.06,"Actual"
2011-10-28,738812,"Actual"
2011-11-04,767358.37,"Actual"
2011-11-11,757369.87,"Actual"
2011-11-18,737014.09,"Actual"
2011-11-25,1219263.4,"Actual"
2011-12-02,793184.25,"Actual"
2011-12-09,897747.13,"Actual"
2011-12-16,1027584.51,"Actual"
2011-12-23,1384552.17,"Actual"
2011-12-30,804362.36,"Actual"
2012-01-06,640181.86,"Actual"
2012-01-13,631181.25,"Actual"
2012-01-20,651178.2,"Actual"
2012-01-27,611258.71,"Actual"
2012-02-03,680725.43,"Actual"
2012-02-10,770652.79,"Actual"
2012-02-17,834663.52,"Actual"
2012-02-24,747099.07,"Actual"
2012-03-02,764385.4,"Actual"
2012-03-09,755084.4,"Actual"
2012-03-16,767338.32,"Actual"
2012-03-23,729759.97,"Actual"
2012-03-30,724798.76,"Actual"
2012-04-06,761956.58,"Actual"
2012-04-13,769319.04,"Actual"
2012-04-20,734858.91,"Actual"
2012-04-27,674829.58,"Actual"
2012-05-04,697645.32,"Actual"
2012-05-11,649945.54,"Actual"
2012-05-18,700554.16,"Actual"
2012-05-25,722891.24,"Actual"
2012-06-01,695439.83,"Actual"
2012-06-08,707895.72,"Actual"
2012-06-15,727049.04,"Actual"
2012-06-22,735870,"Actual"
2012-06-29,716341.39,"Actual"
2012-07-06,693013.59,"Actual"
2012-07-13,668132.36,"Actual"
2012-07-20,691200.33,"Actual"
2012-07-27,677789.14,"Actual"
2012-08-03,693785.85,"Actual"
2012-08-10,700272.01,"Actual"
2012-08-17,751963.81,"Actual"
2012-08-24,802003.61,"Actual"
2012-08-31,763867.59,"Actual"
2012-09-07,642827.29,"Actual"
2012-09-14,628494.63,"Actual"
2012-09-21,667151.46,"Actual"
2012-09-28,647097.65,"Actual"
2012-10-05,651768.91,"Actual"
2012-10-12,653043.44,"Actual"
2012-10-19,641368.14,"Actual"
2012-10-26,675202.87,"Actual"
2010-02-05,1033017.37,"Actual"
2010-02-12,1022571.25,"Actual"
2010-02-19,988467.61,"Actual"
2010-02-26,899761.48,"Actual"
2010-03-05,1009201.24,"Actual"
2010-03-12,967187.37,"Actual"
2010-03-19,966145.09,"Actual"
2010-03-26,1012075.12,"Actual"
2010-04-02,1177340.99,"Actual"
2010-04-09,1033171.07,"Actual"
2010-04-16,1000968.67,"Actual"
2010-04-23,969594.47,"Actual"
2010-04-30,977683.06,"Actual"
2010-05-07,1052973.28,"Actual"
2010-05-14,973585.33,"Actual"
2010-05-21,979977.89,"Actual"
2010-05-28,1103740.4,"Actual"
2010-06-04,1095539.13,"Actual"
2010-06-11,1061196.47,"Actual"
2010-06-18,1052895.25,"Actual"
2010-06-25,1095020.33,"Actual"
2010-07-02,1120259.71,"Actual"
2010-07-09,1092654.26,"Actual"
2010-07-16,988392.99,"Actual"
2010-07-23,974123.2,"Actual"
2010-07-30,970773.64,"Actual"
2010-08-06,1010326.14,"Actual"
2010-08-13,993097.43,"Actual"
2010-08-20,1017045.44,"Actual"
2010-08-27,1081420.96,"Actual"
2010-09-03,1074535.88,"Actual"
2010-09-10,924174.4,"Actual"
2010-09-17,918285.97,"Actual"
2010-09-24,902779.25,"Actual"
2010-10-01,905987.17,"Actual"
2010-10-08,1015051.62,"Actual"
2010-10-15,954401.46,"Actual"
2010-10-22,960998.52,"Actual"
2010-10-29,1025766.27,"Actual"
2010-11-05,1006888.16,"Actual"
2010-11-12,1043698.64,"Actual"
2010-11-19,985896.44,"Actual"
2010-11-26,1564502.26,"Actual"
2010-12-03,1230514.58,"Actual"
2010-12-10,1367202.84,"Actual"
2010-12-17,1527682.99,"Actual"
2010-12-24,1962445.04,"Actual"
2010-12-31,774262.28,"Actual"
2011-01-07,873954.7,"Actual"
2011-01-14,807535.52,"Actual"
2011-01-21,855001.02,"Actual"
2011-01-28,799369.15,"Actual"
